Unnamed: 0,STT,SMILES,CID,AVG_IC50_uM,FIRST_LABEL,FINAL_LABEL,DUPLICATE_COUNTS
726,726,C1=CC(=CN=C1)/C=C/C(=O)NCC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,12136798,0.253333333333333,Active,1.0,3
774,769,C1=CC=C(C=C1)C[C@H](C(=O)NO)N2C(=C(N=N2)C3=CC=CC=C3)C#CC4=CC=CC=C4,155557270,20.0,Inactive,0.0,1
505,505,C1COC2(C3=C(C=CC(=C3)Br)N(C2=O)CCC(=O)NC4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N)OC1,137656290,0.026,Active,1.0,1
631,631,C=CC1=CC=C(C=C1)C2=CC(=C(C=C2)N)NC(=O)C3=CC=CC=C3,46887334,2.9,Active,0.0,2
231,231,CCC(=O)CCCCC[C@@H](C1=NC=C(N1)C2=CC3=CC=CC=C3N=C2OC)NC(=O)[C@@H]4CC45CN(C5)C,156012150,0.0036,Active,1.0,1
405,405,CCCCN(CC1=CC=C(C=C1)C(=O)NO)C(=O)C2=NC(=C3C(=C2)C4=CC=CC=C4N3)C5=CC(=CC=C5)OC,145979160,0.37,Active,1.0,1
568,568,C1=CC(=CC=C1C=NNC(=O)CCCCCC(=O)NO)C2=CN=CN=C2,73707544,0.021,Active,1.0,1
317,317,B1(O[C@@H]2[C@@H]3C[C@@H](C3(C)C)C[C@@]2(O1)C)[C@H](CC(C)C)NC(=O)[C@H](CC4=CNC5=CC=CC=C54)NC(=O)C6=CC(=CC=C6)C(=O)NO,155529223,1.43,Active,0.0,1
183,183,C1=CC=C2C(=C1)C(=C(N2)C3=C(N(C4=CC=CC=C43)CC5=CC=C(C=C5)C(=O)NO)O)N=O,156901838,0.205,Active,1.0,1
666,666,CCC(=O)CCCCCC1C(=O)NC(C(=O)NC(CC(=O)NC(C(=O)N1)C)CC(C)C)CC2=CC=CC3=CC=CC=C32,44598536,0.29,Active,1.0,1
664,664,C1=CC(=CC(=C1)[N+](=O)[O-])C2=NOC(=N2)CCCCCCC(=O)C(F)(F)F,46187885,0.92,Active,1.0,1
609,609,COC1=CC=C(C=C1)S(=O)(=O)N2C=CC3=C2C=CC(=C3)C=CC(=O)NO,53464578,0.3618,Active,1.0,1
626,626,CC1=CC(=CC=C1)C2=CC(=C(C=C2)N)NC(=O)C3=CC=CC=C3,46887381,5.15,Active,0.0,2
485,485,C1=CC(=CC(=C1)Cl)NC2=NC(=NC=C2Cl)NC3=CN(N=C3)CCCCCCC(=O)NO,141728841,0.075,Active,1.0,2
278,278,CC1=C(C2=CC=CC=C2N1)CC(=O)NOCC3=CC=C(C=C3)/C=C/C(=O)NO,155549392,1.885,Active,0.0,2
630,630,C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC4=CC=CC=C4S3)N,46887335,10.0,Active,0.0,2
20,20,C1=CC=C2C(=C1)N(C3=C(S2)C=CC(=C3)C(=O)N)CC4=CC=C(C=C4)/C=C/C(=O)NO,164618031,0.02,Active,1.0,1
170,170,COC1=CC=CC(=C1F)C2=CC3=C(C=C2)C(=NN3)NC(=O)CCCCCCC(=O)NO,162643829,0.006,Active,1.0,1
401,401,CCCN(CC1=CC=C(C=C1)C(=O)NO)C(=O)C2=NC(=C3C(=C2)C4=CC=CC=C4N3)C5=CC=CC=C5OC,145981665,0.26,Active,1.0,1
718,718,C1=CC(=CC=C1/C=C/C(=O)NO)C2=CC=C(C=C2)C#N,15986510,0.33,Active,1.0,1
566,566,C1=CC(=CN=C1)C2=CC=C(C=C2)C=NNC(=O)CCCCCC(=O)NO,73707550,0.0108,Active,1.0,1
176,176,COC1=CC=CC(=C1)C2=NC3=C(C=C2)C(=NN3)NC(=O)CCCCCCC(=O)NO,162642885,0.0053,Active,1.0,1
327,327,CC1=CC(=CC(=C1)C(=O)N(CCCCCC(=O)NC2=CC=CC=C2N)CC(=O)NC3CCCCC3)C,155524660,6.66,Active,0.0,1
198,198,C1CC2=CC=CC=C2N(C3=C1C=CC(=C3)Cl)CCCNC(=O)CCCCC(=O)NO,156020492,9.62,Active,0.0,1
470,470,CC(C)[C@H](C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,142489314,1.8,Active,0.0,1
654,654,C1=CC(=CC=C1CNCC2=NC(=NO2)C3=CC=C(C=C3)[N+](=O)[O-])C(=O)NO,46190609,9.23,Active,0.0,1
266,266,CCCNNC(=O)C1=CC=C(C=C1)CN(CCC2=C(NC3=CC=CC=C32)C)C(=O)OC(C)(C)C,155557199,0.2786,Active,1.0,1
615,615,C1CCN(CC1)CCNC(C2=CC=C(C=C2)C=CC(=O)NC3=CC=CC=C3N)C(=O)NC4=CC=C(C=C4)C5=CC=C(C=C5)C6CC6,53326925,0.24,Active,1.0,1
492,492,C1=CC(=CC=C1NC2=NC(=NC=C2Cl)NC3=CN(N=C3)CCCCCCC(=O)NO)F,141728813,0.003,Active,1.0,1
130,130,COC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2CCC3=CC=C(C=C3)C(=O)NC4=C(C=CC(=C4)F)N,162656120,9.08,Active,0.0,1
338,338,CCCNNC(=O)C1=CC=CC(=C1)CNCCC2=C(NC3=CC=CC=C32)C.C(=O)(C(F)(F)F)O,155516139,4.942,Active,0.0,1
662,662,C1=CC=C(C(=C1)C2=NOC(=N2)CCCCCCC(=O)C(F)(F)F)Cl,46187887,1.58,Active,0.0,1
489,489,C1=CC(=CC(=C1)Cl)NC2=NC(=NC=C2Cl)NC3=CN(N=C3)CCCCCC(=O)NO,141728827,0.004,Active,1.0,1
572,572,C1=CC=C(C=C1)C2=CC=C(C=C2)C=NNC(=O)CCCCCCC(=O)NO,73707349,0.001,Active,1.0,1
606,606,C1=CC=C(C=C1)CN2C=CC3=C2C=CC(=C3)C=CC(=O)NO,53464639,0.3811,Active,1.0,1
193,193,CCC(=O)CCCCC[C@@H](C1=NC=C(N1)C2=CC3=CC=CC=C3N=C2OC)NC(=O)[C@H]4CC45CCOCC5,156021997,0.0313,Active,1.0,1
140,140,C1=CC=C(C=C1)C2=C(C(=O)N(N2)C3=NC(=CS3)C4=CC=C(C=C4)C(=O)N=O)NNC5=NC=CS5,162654446,0.5774,Active,1.0,1
416,416,C1=CC(=CC=C1CNC(=O)C2=CC(=NN2)C3=CC=C(C=C3)F)C(=O)NO,145970598,0.017,Active,1.0,1
660,660,C1=CC(=CC=C1C2=NOC(=N2)CCCCCCC(=O)C(F)(F)F)C(F)(F)F,46187889,2.79,Active,0.0,1
476,476,CNC1=NC(=NC=C1C(F)(F)F)NC2=CN(N=C2)CCCCCCC(=O)NO,141728874,0.037,Active,1.0,1
152,152,C1=CC=C2C(=C1)C(=CC=N2)NC3=CC=C(C=C3)C(=O)NO,162652776,0.6,Active,1.0,1
696,696,C1=CC=C(C=C1)COC(CCCCC(=O)NO)C(=O)NC2=CC=CC=C2,25065925,0.5,Active,1.0,1
10,10,C1=CC=C2C(=C1)N(C3=C(S2)C=CC(=C3)C(=O)N)CC4=CC=C(C=C4)C(=O)NO,164625429,0.6,Active,1.0,2
269,269,CC1=C(C(=NO1)C)C2=NC3=C(C4=C(S3)CN(CC4)CC(=O)NO)C(=O)N2,155555451,0.489,Active,1.0,1
96,96,C1=CC=C(C=C1)C2=C(C(=O)N(N2)C3=NC(=CS3)C4=CC=C(C=C4)OCC5=CC=C(C=C5)C(=O)NO)N=NC6=NC=CS6,162663695,0.085,Active,1.0,1
210,210,C1COCCC1(C2=CC3=CC=CC=C3C=C2)C(=O)NC4=CC=C(C=C4)C(=O)NO,156016822,0.008,Active,1.0,1
768,768,CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N,2746,1.753,Active,0.0,9
569,569,C1=CC(=CC=C1C=NNC(=O)CCCCCC(=O)NO)C2=CC=NC=C2,73707543,0.0142,Active,1.0,1
548,548,CC1=CC=C(C=C1)C2=NOC(=N2)CNCC3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N,118735147,0.56,Active,1.0,1
733,733,C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)C(=O)NO,11514394,0.321,Active,1.0,1
532,532,C1C(C1NCC2=CC=C(C=C2)C(=O)NO)C3=CC=CC=C3,132137973,3.103,Active,0.0,1
725,725,C[C@@H](/C=C(\C)/C=C/C(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C,13507024,0.016,Active,1.0,1
332,332,CCNC(=O)NOCC1=CC=C(C=C1)/C=C/C(=O)NO,155518725,6.85,Active,0.0,1
75,75,COC1=CC(=CC(=C1)C2=CC3=C(C=C2)C(=NN3)NC(=O)CCCCCCC(=O)NO)OC,162668768,0.0048,Active,1.0,1
77,77,COC1=CC=CC(=C1)C2=CC3=C(C=C2)C(=NN3)NC(=O)CCCCCCC(=O)NO,162668465,0.0039,Active,1.0,1
263,263,C1=CC=C(C=C1)C(=O)CCCCCC(=O)NC2=CC=CC=C2N,155558642,3.7,Active,0.0,1
149,149,CCC(=O)CCCCC[C@@H](C1=NC=C(N1)C2=CC(=C(C=C2OC)F)C(C)C)NC(=O)[C@H]3CC34CCN(CC4)CC,162653328,0.279,Active,1.0,1
724,724,COC1=C(C=C(C=C1)NCC2=CC=C(C=C2)C(=O)NC3=CC=CC=C3N)OC,15984110,0.5,Active,1.0,1
514,514,CC1CN(CCO1)C(=O)NC2=CC=C(C=C2)C3=NC4=C(C=NN4CCCCCCC(=O)NO)C(=N3)N5CCOCC5,137628684,0.00061,Active,1.0,1
730,730,CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)NC(CCCCCC(=O)N)C3=NC=C(N3)C4=CC5=CC=CC=C5C=C4,11657529,0.16,Active,1.0,1
469,469,C1=CC(=CC=C1CC(=O)NC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N)F,142489316,2.7,Active,0.0,1
564,564,C1CC(=O)NC2=C1C=C(C=C2)C(=O)NCCCCCCC(=O)NO,86581004,0.02,Active,1.0,1
461,461,C[C@@H](C1=CC=CC=C1)C(=O)NC2=CN=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,142489342,2.0,Active,0.0,1
253,253,CNC1=NC(=NC=C1Cl)NC2=CN(N=C2)CCCCCC(=O)NO,155563943,0.104,Active,1.0,1
369,369,CCC(=O)CCCCC[C@@H](C1=NC=C(N1)C2=CC3=CC=CC=C3N=C2OC)NC(=O)[C@H]4CC45CCN(CC5)CC6CC6,149256177,0.00069,Active,1.0,1
321,321,CCCCN(CCC)NC(=O)C=CC1=CC=C(C=C1)CNCCC2=C(NC3=CC=CC=C32)C.C(=O)(C(F)(F)F)O,155527290,3.222,Active,0.0,1
151,151,C1=CC=C2C=C(C=CC2=C1)C3=CN=C(N3)[C@H](CCCCNC(=O)C4=CC=CC=C4O)NC(=O)C5=CN=CS5,162652809,0.3245,Active,1.0,2
302,302,CCCN(CC)NC(=O)C=CC1=CC=C(C=C1)CNCCC2=C(NC3=CC=CC=C32)C.C(=O)(C(F)(F)F)O,155537405,8.071,Active,0.0,1
190,190,C1CC2=C(C=CC(=C2)C(=O)N)N(C1)CC3=CC=C(C=C3)C(=O)NO,156024937,0.14,Active,1.0,1
586,586,COC1=CC=C(C=C1)C2=NN(C=C2C=CC(=O)NC3=CC=C(C=C3)Br)C4=CC=CC=C4,70696631,2.17,Active,0.0,1
348,348,C1=CC(=CC=C1CNC(=O)/C=C/C2=CC=NC=C2)C(=O)NC3=C(C=C(C=C3)F)N,155512474,0.15,Active,1.0,1
243,243,CN1CCC(CC1)C(=O)N[C@@H](CCCCCC(=O)C2=NC=CS2)C3=NC=C(N3)C4=CC=C(C=C4)F,155925141,1.412,Active,0.0,2
87,87,COC1=CC=CC(=C1)C2=CC3=C(C=C2)C(=NN3)NC(=O)CCCCCC(=O)NO,162665208,0.063,Active,1.0,1
655,655,C1=CC(=CC=C1CNCC2=NC(=NO2)C3=CC=C(C=C3)Cl)C(=O)NO,46190557,8.52,Active,0.0,1
706,706,C1CC(=O)N(CC(OC(=O)CCC=C1)C2=CC=CC=C2)CC3=CC(=CC=C3)C=NNC(=O)C4=CC(=CC=C4)C(=O)NO,23760408,5.0,Active,0.0,1
418,418,C1=CC(=CC=C1C2=NNC(=C2)C(=O)NCCCCCC(=O)NO)F,145970171,0.042,Active,1.0,1
288,288,B1(O[C@@H]2[C@@H]3C[C@@H](C3(C)C)C[C@@]2(O1)C)[C@H](CC(C)C)NC(=O)CNC(=O)C4=CC=C(C=C4)/C=C/C(=O)NO,155545511,0.0914,Active,1.0,1
648,648,C1=CC(=CC(=C1)[N+](=O)[O-])C2=NOC(=N2)CCCCCCC(=O)NO,46190822,1.56,Active,0.0,1
166,166,CCC(=O)CCCCC[C@@H](C1=C(N=C(N1)C2=CC=C(C=C2)F)C#N)NC(=O)C34CCN(CC3)CC4,162646027,1.32163333333333,Active,0.0,3
595,595,C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=C(C=C3)Br)C=CC(=O)NC4=CC=C(C=C4)Br,70681968,4.87,Active,0.0,1
739,739,C1=CC=C2C(=C1)C=C(C=N2)NC(=O)C(CCCCCN(C=O)O)C(=O)NC3=CC4=CC=CC=C4N=C3,9891541,0.2,Active,1.0,1
155,155,C1=CC=C2C(=C1)C(=C3C=C(C=CC3=N2)OC(F)(F)F)NC4=CC=C(C=C4)C(=O)NO,162651817,0.67,Active,1.0,1
356,356,CCC(=O)CCCCC[C@@H](C1=NC=C(N1)C2=CC3=CC=CC=C3N=C2OC)NC(=O)C4CCC5(CC4)CN(C5)C,153582288,0.0036,Active,1.0,1
381,381,CN1CC(C1)C(=O)N[C@@H](CCCCCC(=O)C2=NOC=C2)C3=NN=C(O3)C4=CC=CC=C4F,146317278,1.1005,Active,0.0,2
279,279,COC1=CC2=C(C=C1)C(=O)N(C(=N2)SCC3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N)C5=CC=CC=C5Cl,155549051,0.61,Active,1.0,1
126,126,C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)NC4=CC=C(C=C4)CC(=O)NO,162656816,2.07,Active,0.0,1
707,707,COC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N,23648268,0.2,Active,1.0,1
22,22,CN1C(=NN=C1SCC2=CC=C(C=C2)C(=O)NO)C3=CC=NC=C3,164617449,4.35,Active,0.0,1
616,616,C1COCCC1CCNC(C2=CC=C(C=C2)C=CC(=O)NC3=CC=CC=C3N)C(=O)NC4=CC=C(C=C4)C(F)(F)F,53325976,0.8,Active,1.0,1
665,665,C1=CSC(=C1)C2=NOC(=N2)CCCCCCC(=O)C(F)(F)F,46187719,1.63,Active,0.0,1
282,282,CCCNNC(=O)C1=CC=C(C=C1)NCC2=CC=CC=C2,155546691,0.06748,Active,1.0,1
471,471,CC[C@@H](C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,142489313,4.8,Active,0.0,1
367,367,C1=CC=C(C(=C1)NC2=NC(=NC=C2Cl)NC3=CN(N=C3)CCCCCC(=O)NO)Cl,150496562,0.018,Active,1.0,1
25,25,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=CC=C(C=C3)NC(=O)CCCCCCC(=O)NO,164616925,0.0093,Active,1.0,1
196,196,COC1=NC2=CC=CC=C2C=C1C3=CN=C(N3)[C@H](CCCCCC(=O)C4=NC=C(O4)CO)N,156021459,0.47,Active,1.0,1
64,64,C1=CC=C(C(=C1)C2=CC3=C(C=C2)C(=NN3)NC(=O)CCCCCCC(=O)NO)Cl,162671485,0.0052,Active,1.0,1
15,15,CC[C@H](C)[C@H]1C(=O)N2CCCC[C@@H]2C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N1)CC3=CN(C4=CC=CC=C43)OC)CCCCCC(=O)CC,164619879,1.52975,Active,0.0,4
466,466,C1=CC=C(C=C1)CCC(=O)NC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,142489322,1.1,Active,0.0,1
297,297,C1CCC(CC1)NC(=O)CN(CCCCCC(=O)NC2=CC=CC=C2N)C(=O)C3=CC=CC4=CC=CC=C43,155541992,5.38,Active,0.0,1
621,621,C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=C(C=C3)C(F)(F)F)N,46887476,3.8,Active,0.0,1
336,336,CCCNNC(=O)C=CC1=CC=C(C=C1)CNCCC2=C(NC3=CC=CC=C32)C.C(=O)(C(F)(F)F)O,155517175,0.0495,Active,1.0,1
26,26,C1=CC=C2C(=C1)N(C3=C(S2=O)C=CC(=C3)C(=O)N)CC4=CC=C(C=C4)C(=O)NO,164616061,1.69,Active,0.0,1
588,588,COC1=CC=C(C=C1)C2=NN(C=C2C=CC(=O)NC3=CC=CC=C3)C4=CC=CC=C4,70694590,2.67,Active,0.0,1
43,43,CN1CCN(CC1)C2=NC(=NC3=C2C=CC(=C3)Cl)C4=CC=C(C=C4)C(=O)NO,163322242,0.3743,Active,1.0,1
497,497,CC1=C2C=CC(=CC2=NN1C)N(C)C3=NC(=NC=C3)NC4=CC=C(C=C4)C(=O)NCCCCCCCC(=O)NC5=CC=CC=C5N,141504704,4.98,Active,0.0,2
515,515,CC1=C2C=CC(=CC2=NN1C)N(C)C3=NC(=NC=C3)NC4=CC=C(C=C4)C=CC(=O)NO,137487429,3.35,Active,0.0,2
744,744,CC(=O)NC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N,6918878,0.166666666666667,Active,1.0,3
561,561,CC1(CC(=O)NC2=C1C=C(C=C2)NC(=O)CCCCCCC(=O)NO)C,86581153,0.01,Active,1.0,1
454,454,CC1=CC=C(O1)C2=NC3=CC(=C(C=C3C(=C2)NCC4C5CCC4CN(C5)C6=NC=C(C=N6)C(=O)NO)OC)OC,142495399,0.125,Active,1.0,1
387,387,CCCCN(CC1=CC=C(C=C1)C(=O)NO)C(=O)C2=NC(=C3C(=C2)C4=CC=CC=C4N3)C5=CC=CC=C5OC,145992467,0.34,Active,1.0,1
71,71,CCC(=O)CCCCC[C@@H](C1=NC=C(N1)C2=C(C=C(C=C2F)C(=O)NC3=NC=CC(=C3)C(F)(F)F)OC)NC(=O)[C@H]4CC45CCN(CC5)CC,162670307,0.32,Active,1.0,1
542,542,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNCC3=NC(=NO3)C4=CC=CS4,118735153,4.39,Active,0.0,1
456,456,CC1=CC=C(O1)C2=NC3=CC(=C(C=C3C(=C2)NCC4=CC=C(C=C4)C(=O)NO)OC)OC,142495372,0.091,Active,1.0,1
633,633,C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=C(C=C3)F)N,46830345,0.716,Active,1.0,2
431,431,CC1=CC=C(C=C1)C2=CC(=NN2CCC3=CC=C(C=C3)C(=O)NO)C(F)(F)F,145967698,0.635,Active,1.0,1
627,627,CC(=O)C1=CC=C(C=C1)C2=CC(=C(C=C2)N)NC(=O)C3=CC=CC=C3,46887380,4.4,Active,0.0,2
653,653,C1=CC=C(C=C1)C2=NOC(=N2)CCCCCCC(=O)NO,46190753,1.17,Active,0.0,1
728,728,CCC(=O)CCCCCC(C1=NC=C(N1)C2=CC=CC=C2)NC(=O)CC3=C(NC4=C3C=C(C=C4)OC)C,11700059,0.059,Active,1.0,1
264,264,C1=CC=C2C(=C1)/C(=C/C(=O)NCC3=CC=C(C=C3)C(=O)NC4=C(C=C(C=C4)F)N)/NC2=O,155558567,0.075,Active,1.0,1
209,209,CCC(=O)CCCCC[C@@H](C1=NC=C(N1)C2=CC3=CC=CC=C3N=C2OC)NC(=O)[C@H]4CC45CCC(CC5)N(C)C,156017390,0.0018,Active,1.0,1
316,316,B1(O[C@@H]2[C@@H]3C[C@@H](C3(C)C)C[C@@]2(O1)C)[C@H](CC(C)C)NC(=O)[C@H](CC4=CNC5=CC=CC=C54)NC(=O)C6=CC=CC(=C6)/C=C/C(=O)NO,155529608,0.0108,Active,1.0,1
513,513,CN(C)CC1=CN(C2=CC=CC=C21)CC3=CC=C(C=C3)C(=O)NO,137634156,6.30957,Active,0.0,1
313,313,CN(CC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N)C3=CC=CC=C3,155530254,0.5,Active,1.0,1
534,534,CC(C)N1C=NC2=C(N=C(N=C21)N)NCCCCCCC(=O)NO,127039213,0.154,Active,1.0,1
319,319,C1=CC=C2C(=C1)C=CC(=N2)C(=O)NOCC3=CC=C(C=C3)/C=C/C(=O)NO,155527385,0.905,Active,1.0,2
7,7,CCCC[C@@H](C1=NC=C(N1)C2=CC3=CC=CC=C3N=C2OC)NC(=O)CC4=CNC5=CC=CC=C54,164625922,2.7,Active,0.0,1
393,393,CN(CC1=CC=C(C=C1)C(=O)NO)C(=O)C2=NC=C3C(=C2)C4=CC=CC=C4N3,145988992,5.63,Active,0.0,1
141,141,CCC(=O)CCCCC[C@@H](C1=NC=C(N1)C2=CC(=O)N(CC2)C)NC(=O)[C@H]3CC34CCN(CC4)C,162654159,1.625,Active,0.0,2
86,86,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CN3C=CC4=C3N=C(N=C4Cl)Cl,162665210,6.51,Active,0.0,1
478,478,CCCNC1=NC(=NC=C1Cl)NC2=CN(N=C2)CCCCCCC(=O)NO,141728871,0.026,Active,1.0,1
503,503,C1COC2(O1)C3=C(C=CC(=C3)Br)N(C2=O)CC(=O)NC4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N,137659898,0.128,Active,1.0,1
753,753,CC1=CC=C(C=C1)C2=NN(C=C2C=CC(=O)NC3=CC=C(C=C3)Cl)C4=CC=CC=C4,2423687,5.86,Active,0.0,1
215,215,C1CCC(C1)(C2=CC=C(C=C2)C3=CC(=CC=C3)C(=O)O)C(=O)NC4=CC=C(C=C4)C(=O)NO,156015592,0.013,Active,1.0,1
580,580,C(CCCC(=O)NO)CCC(=O)NCC1C2C(C(C(O1)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(O2)C(C8O)O)CO)CO)CO)CO)CO)CO)O)O,71624738,1.2,Active,0.0,1
562,562,C1CC(=O)NC2=C1C=C(C=C2)NC(=O)CCCCCCC(=O)NO,86581152,0.018,Active,1.0,1
398,398,C1CN(CCN1C2=CC=NC=C2)C(=S)SCC3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N,145985400,0.47,Active,1.0,1
668,668,C1=CC=C(C=C1)C2=CC=C(C=C2)C=NNC(=O)CCCCC(=O)NO,44506448,0.033,Active,1.0,1
490,490,C1=CC(=CC=C1NC2=NC(=NC=C2C(F)(F)F)NC3=CN(N=C3)CCCCCCC(=O)NO)F,141728825,0.041,Active,1.0,1
252,252,CC(C)C1C(=O)OC(CC(=O)NCC2=NC(=CS2)C3=NC(CS3)(C(=O)N1)C)C(=CCCS)F,155564400,0.09551,Active,1.0,1
468,468,CC(C)[C@@H](C1=CC=CC=C1)C(=O)NC2=CN=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,142489318,2.5,Active,0.0,1
357,357,CCC(=O)CCCCC[C@@H](C1=NC=C(N1)C2=CC3=CC=CC=C3N=C2OC)NC(=O)[C@@H]4C[C@@]45CCN(C5)C,153582210,0.0313,Active,1.0,1
254,254,CCN1C(=O)C2=C(C=C(C=C2)OC)N=C1SCC3=CC=C(C=C3)C=CC(=O)NC4=CC=CC=C4N,155563558,0.18,Active,1.0,1
276,276,CN1C=NC=C1C2=CN(C3=CC=CC=C32)CC4=CC=C(C=C4)C(=O)NO,155551057,3.16228,Active,0.0,1
178,178,CCC(=O)CCCCC[C@@H](C1=NC=C(N1)C2=CC3=NC=NN3C=C2)NC(=O)[C@H]4CC45CCN(CC5)C,162506897,0.2995,Active,1.0,2
281,281,C1=CC=C(C=C1)C(=O)NCCCCC(=O)NC2=CC=CC=C2N,155547009,8.1,Active,0.0,1
390,390,CCN(CC1=CC=C(C=C1)C(=O)NO)C(=O)C2=NC=C3C(=C2)C4=CC=CC=C4N3,145990399,4.78,Active,0.0,1
508,508,C1COC2(C3=C(C=CC(=C3)Cl)N(C2=O)CC(=O)NCC4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N)OC1,137643760,0.223,Active,1.0,1
749,749,C1C(OC(OC1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)NC(=O)CCCCCCC(=O)NO)CSC4=NC(=C(O4)C5=CC=CC=C5)C6=CC=CC=C6,6675804,3.265,Active,0.0,2
583,583,C1=CC=C(C=C1)N(CCO)C(=O)CC2=CC=C(C=C2)C(=O)NO,71532921,4.4,Active,0.0,1
129,129,C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)NCCCC(=O)NC4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N,162656162,1.2,Active,0.0,1
144,144,CCC(=O)CCCCC[C@@H](C1=NC=C(N1)C2=C(C=CC(=C2)C(C)C)OC)NC(=O)[C@H]3CC34CCN(CC4)CC,162653885,0.076,Active,1.0,1
645,645,C1=CSC(=C1)C2=NOC(=N2)CCCCCCC(=O)NO,46190825,0.51,Active,1.0,1
715,715,C1CCC(=CC1)C(=O)NO,20459443,1.05,Active,0.0,1
767,767,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3,4261,0.577625806451613,Active,1.0,31
72,72,CCC(=O)CCCCC[C@@H](C1=NC=C(N1)C2=C(C=CC(=C2)C3CC3C(=O)OCC)OC)NC(=O)[C@H]4CC45CCN(CC5)CC,162669903,0.039,Active,1.0,1
235,235,CCC(=O)CCCCC[C@@H](C1=NC=C(N1)C2=CC3=CC=CC=C3N=C2OC)NC(=O)[C@H]4CC45CCN(CC5)CC,156011362,0.3752,Active,1.0,2
37,37,CCCC[C@@H](C1=NC=C(N1)C2=CC3=CC=CC=C3N=C2OC)NC(=O)CC4=CNC5=C4C=C(C=C5)OC,164610915,0.68,Active,1.0,2
